,One_BR,Two_BR,Three_BR,Four_BR
130486,1.9100453005174298,-5.932719527401264,-4.885806856600212,-7.740953160409638
130487,2.0246175543790232,-5.753644920491512,-4.644831338503566,-7.436620526930133
130488,2.1372636523070265,-5.57917385929121,-4.409898571723533,-7.138782912264865
130489,2.2436139134544684,-5.413223545738272,-4.1865613308987575,-6.8565442491548465
130490,2.345601141986662,-5.254354115610923,-3.972730651612185,-6.586137113162433
130491,2.473052163333576,-5.067537660978724,-3.7200731156986806,-6.257874860370847
130492,2.5887117962843744,-4.888211938994064,-3.4785635814428577,-5.951611176932906
130493,2.6979729128775305,-4.717657873911483,-3.249028550143221,-5.6615677864362555
130494,2.8055720046166837,-4.5511328862315805,-3.024780811896932,-5.377175502084999
130495,2.916753605212034,-4.381472362875384,-2.796054923169499,-5.08527087334435
130496,3.0933736515362735,-4.134907419573526,-2.4612197266439453,-4.640438960340656
130497,3.2468277868006283,-3.89783162737894,-2.1417788190967615,-4.23445866405957
130498,3.3908565922063523,-3.6728373386015822,-1.8389796925272366,-3.8519230419326513
130499,3.5261651806618772,-3.4608759884815314,-1.5538100928939875,-3.4921858995842485
130500,3.6535688115844462,-3.261260648080873,-1.2852615250133501,-3.1534631022003734
130501,3.8644519388231657,-2.9673588652457163,-0.8861142537694228,-2.6228871499614423
