Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2025-01-31,91321,243426,338741,531886,660225
2025-01-31,91324,568264,467083,598138,706730
2025-01-31,91325,558177,468739,626743,821507
2025-01-31,91331,351695,428170,499971,520433
2025-01-31,91335,302264,481709,560881,606866
2025-01-31,91342,424133,413907,533485,581367
2025-01-31,91344,554333,503968,630688,712576
2025-01-31,91345,451092,480721,555010,578248
2025-01-31,91355,321988,411537,577090,656491
2025-01-31,91356,293223,427532,738669,1281596
2025-01-31,91362,330131,438546,702171,924748
2025-01-31,91364,654262,698188,844500,1065577
2025-01-31,91367,341059,466878,759278,927652
2025-01-31,91401,489673,674701,807066,967775
2025-01-31,91403,412651,622721,1237014,1702527
2025-01-31,91405,389169,437380,620329,676861
2025-01-31,91411,393330,512445,796794,917824
2025-01-31,91423,436820,658834,1193348,1577757
2025-01-31,91501,575712,602356,908357,1264298
2025-01-31,91502,481087,597518,800639,931019
2025-01-31,91504,504264,579154,868739,1035281
2025-01-31,91505,588737,738337,844605,982223
2025-01-31,91506,651807,766934,878196,1026688
2025-01-31,91602,433261,646613,1098921,1688654
2025-01-31,91604,538314,802522,1309750,2007058
2025-01-31,91605,315160,523648,589815,639092
2025-01-31,91606,351498,621125,678294,767075
2025-01-31,91607,379140,645976,939650,1202163
2025-01-31,91702,328078,401261,477457,541127
2025-01-31,91706,372607,407542,474197,541442
2025-01-31,91709,393600,412447,583843,755682
2025-01-31,91722,331980,427156,503000,533248
2025-01-31,91724,310592,381329,574992,654918
2025-01-31,91731,418467,458912,514117,604782
2025-01-31,91732,406001,459378,485797,581810
2025-01-31,91733,422841,465205,490865,561590
2025-01-31,91741,445612,512296,673645,825673
2025-01-31,91746,467925,466499,487411,506376
2025-01-31,91748,568415,314391,584683,732512
2025-01-31,91750,290385,411094,612054,723398
2025-01-31,91754,344342,565309,683177,829545
2025-01-31,91755,414646,525551,636944,731690
2025-01-31,91762,226007,336492,446618,496044
2025-01-31,91763,334379,380250,446413,461535
2025-01-31,91765,265064,377518,620157,769862
2025-01-31,91770,497671,552915,606984,724217
2025-01-31,91773,454396,445190,578556,716464
2025-01-31,91775,693326,774904,849058,1036811
2025-01-31,91776,536032,624752,693907,810014
2025-01-31,91780,650416,691721,733318,850268
2025-01-31,91786,373726,386064,481953,549764
2025-01-31,91790,406832,483089,546643,601205
2025-01-31,91791,315508,457343,597400,724784
2025-01-31,91801,452639,609270,691608,827236
2025-01-31,91803,522235,633956,698348,783835
2025-01-31,91906,273187,289084,335375,342358
2025-01-31,91913,274897,371575,518845,618103
2025-01-31,91935,372247,428002,597437,774588
2025-01-31,91941,282106,465861,622912,727169
2025-01-31,91942,264057,406443,560077,625481
2025-01-31,91945,328569,417734,484257,520854
2025-01-31,91977,312052,357641,473676,535060
2025-01-31,92008,525747,696840,868770,942662
2025-01-31,92009,401054,501546,795553,1070756
2025-01-31,92014,708562,1169673,1763301,2076764
2025-01-31,92024,604292,766541,1018631,1247137
2025-01-31,92025,289757,392895,533511,722027
2025-01-31,92028,371509,446449,568064,689198
2025-01-31,92037,443183,799108,1721491,2199656
2025-01-31,92040,212599,369118,519140,580989
2025-01-31,92054,542944,728107,695310,775294
2025-01-31,92057,252893,343863,503270,605390
2025-01-31,92065,374782,389936,515728,608922
2025-01-31,92070,346586,397997,524640,635233
2025-01-31,92071,273833,343011,518761,569589
2025-01-31,92075,741127,1093648,1477147,1791345
2025-01-31,92078,352817,466432,580261,789214
2025-01-31,92081,296149,472324,559000,655679
2025-01-31,92082,362916,476322,575555,728215
2025-01-31,92084,415852,436046,561970,659635
2025-01-31,92091,821774,855815,1212214,2384020
2025-01-31,92101,433382,698704,967167,1343128
2025-01-31,92103,393746,615362,960821,1392064
2025-01-31,92104,328264,576449,830893,970845
2025-01-31,92106,597657,822558,1108536,1507230
2025-01-31,92107,630533,783076,1076688,1542982
2025-01-31,92108,288596,429532,670864,598287
2025-01-31,92109,460208,789699,1153114,1505942
2025-01-31,92110,324344,481408,837662,990114
2025-01-31,92115,240485,463397,600775,665143
2025-01-31,92116,302045,568252,833752,1066656
2025-01-31,92117,299609,501535,683656,768331
2025-01-31,92118,1398671,1446410,1771336,2216154
2025-01-31,92119,254488,334822,608822,694641
2025-01-31,92120,253148,413257,649496,759151
2025-01-31,92122,371207,534259,816860,974072
2025-01-31,92124,345301,490568,650482,802810
2025-01-31,92126,282225,408683,625478,682225
2025-01-31,92127,320006,448959,744015,1000914
2025-01-31,92128,308808,492148,695306,845679
2025-01-31,92130,433680,625842,891502,1261613
2025-01-31,92131,296115,490921,721201,935447
2025-01-31,92211,211497,299490,412943,539003
2025-01-31,92220,173027,254086,266326,315530
2025-01-31,92234,145043,225201,324452,380134
2025-01-31,92260,237276,297603,409636,652176
2025-01-31,92262,148632,329664,565294,698744
2025-01-31,92264,173108,294619,573131,1061890
2025-01-31,92270,189710,320455,521861,861522
2025-01-31,92277,113376,120362,157154,196773
2025-01-31,92284,162565,177180,232133,302109
2025-01-31,92308,164428,223374,231842,339259
2025-01-31,92314,176091,212784,326699,437913
2025-01-31,92315,224051,279021,404271,586182
2025-01-31,92320,244535,286161,350489,408005
2025-01-31,92325,159885,201554,271285,314811
2025-01-31,92341,162148,191133,274529,325761
2025-01-31,92352,220748,291619,403226,534634
2025-01-31,92373,217750,373030,469138,583184
2025-01-31,92374,262097,287633,366229,427066
2025-01-31,92386,152266,185531,244570,295241
2025-01-31,92391,181453,211800,270820,323352
2025-01-31,92399,264234,293698,364412,458066
2025-01-31,92407,155076,247766,331080,393048
2025-01-31,92503,320827,332863,389658,449613
2025-01-31,92504,325228,341542,377010,447668
2025-01-31,92592,308334,349410,431622,512870
2025-01-31,92596,302905,269363,410311,450184
2025-01-31,92603,476179,706355,1024220,1612377
2025-01-31,92604,553650,616140,789485,973498
2025-01-31,92606,443230,592303,785486,964336
2025-01-31,92610,356295,461150,745617,846972
2025-01-31,92612,422880,678168,858273,1030015
2025-01-31,92614,424949,573456,798011,1089696
2025-01-31,92618,412287,605015,860205,1222384
2025-01-31,92620,364110,623103,871453,1152496
2025-01-31,92626,484497,518944,795032,884323
2025-01-31,92627,827111,687331,860353,1116712
2025-01-31,92646,404923,549963,821823,993672
2025-01-31,92648,491944,761707,1057268,1468851
2025-01-31,92651,1406685,1711808,2434295,3390883
2025-01-31,92655,625016,566048,657204,706720
2025-01-31,92672,556042,792417,1058643,1300289
2025-01-31,92677,364334,531991,810833,1096339
2025-01-31,92683,592371,508365,671289,756148
2025-01-31,92688,311965,450402,671444,807412
2025-01-31,92692,387909,561590,724156,862768
2025-01-31,92805,393448,507998,574072,626530
2025-01-31,92806,550590,399624,628849,680623
2025-01-31,92808,394136,489567,730595,867293
2025-01-31,92833,348289,513750,603876,804084
2025-01-31,92841,441531,562491,636553,665139
2025-01-31,92843,295439,438623,610706,657000
2025-01-31,92867,611055,613933,698594,812888
2025-01-31,92870,357249,434570,669118,757073
2025-01-31,92886,275355,464766,728132,894275
2025-01-31,93001,493835,552396,699464,1047780
2025-01-31,93003,369724,400912,590614,676682
2025-01-31,93010,316900,413274,583279,681890
2025-01-31,93012,352292,440217,570217,778010
2025-01-31,93021,381615,414752,565518,728943
2025-01-31,93022,494785,490202,577387,702884
2025-01-31,93023,495895,541234,688855,938411
2025-01-31,93035,459649,598439,652892,625033
2025-01-31,93036,311845,395129,506401,573247
2025-01-31,93063,362033,389406,551346,638130
2025-01-31,93065,310460,438783,543972,632858
2025-01-31,93101,752665,826394,975630,1302203
2025-01-31,93105,633949,927004,1201260,1465285
2025-01-31,93110,495236,672070,1056091,1411456
2025-01-31,93111,534256,622895,903851,1025192
2025-01-31,93117,451223,577838,827827,919115
2025-01-31,93222,187139,234258,291030,347129
2025-01-31,93277,140701,167963,232389,302449
2025-01-31,93291,135915,152628,243445,340354
2025-01-31,93292,134488,159046,237939,303703
2025-01-31,93309,110415,162520,219758,279294
2025-01-31,93402,487708,526602,621731,836833
2025-01-31,93405,479685,590010,747545,872291
2025-01-31,93420,440258,473227,688668,893352
2025-01-31,93422,364943,408028,547658,683881
2025-01-31,93433,365958,417114,563969,689531
2025-01-31,93442,538002,591689,723068,939401
2025-01-31,93446,402979,369393,497320,625134
2025-01-31,93449,650994,674444,950232,1136314
2025-01-31,93454,219004,289512,373848,418752
2025-01-31,93463,509207,557662,799709,941302
2025-01-31,93536,219237,230300,326364,380511
2025-01-31,93551,259979,277696,359274,408429
2025-01-31,93561,174038,206953,279912,356224
2025-01-31,93612,158189,177245,243140,305576
2025-01-31,93618,140120,161530,224588,269118
2025-01-31,93704,149651,187013,268134,329865
2025-01-31,93923,1002288,1135988,1594782,2126519
2025-01-31,93940,451531,684815,826794,1113062
2025-01-31,93950,744550,836531,971669,1243028
2025-01-31,94005,840771,902219,1064392,1594901
2025-01-31,94010,864000,1505057,2319562,3385410
2025-01-31,94014,693540,938881,975180,1189568
2025-01-31,94019,855829,893048,1259916,1406708
2025-01-31,94022,1149346,2048366,3165756,3803920
2025-01-31,94024,2820527,2587202,2807504,3101789
2025-01-31,94025,1075200,1665957,2191188,3555583
2025-01-31,94037,956496,985518,1174362,1307860
2025-01-31,94038,969485,987316,1173326,1352623
2025-01-31,94040,690252,1087404,2150466,2620279
2025-01-31,94041,1442964,1654702,1841163,2383252
2025-01-31,94043,621306,1112297,1518781,1783759
2025-01-31,94044,823314,864242,1075519,1261850
2025-01-31,94061,955917,1215483,1607294,2018737
2025-01-31,94062,1328335,1494551,1921828,2665500
2025-01-31,94063,1017092,1098506,1256928,1463276
2025-01-31,94065,773523,1183997,1581054,2068838
2025-01-31,94066,531241,865347,1211417,1386377
2025-01-31,94070,793577,1412283,1846454,2299342
2025-01-31,94080,640743,886572,1063130,1272253
2025-01-31,94085,660467,986430,1239048,1395944
2025-01-31,94086,659443,1137440,1511716,1778730
2025-01-31,94107,970306,1402957,1728776,2547145
2025-01-31,94109,871978,1441543,2133602,4302554
2025-01-31,94110,1089885,1449016,1742385,2075598
2025-01-31,94112,983578,1077216,1215603,1310822
2025-01-31,94114,1071751,1652810,2238475,3108587
2025-01-31,94115,978169,1407430,2026055,4126437
2025-01-31,94116,1233142,1343010,1496025,1796669
2025-01-31,94117,933885,1488443,1880655,3004993
2025-01-31,94118,943252,1442541,2173193,2935732
2025-01-31,94121,962544,1380953,1691530,2201799
2025-01-31,94122,1203657,1393920,1547911,1691546
2025-01-31,94123,1086979,1771810,3127406,4975679
2025-01-31,94124,636738,913615,1029468,1155090
2025-01-31,94127,1445853,1477825,1761107,2201512
2025-01-31,94131,740621,1488101,1819982,2321714
2025-01-31,94132,715128,1077014,1429890,1704293
2025-01-31,94133,924642,1437581,2646617,4469797
2025-01-31,94134,752099,928986,1096540,1255602
2025-01-31,94301,1979280,2544115,3330908,4415012
2025-01-31,94306,1292855,2094083,2564822,2998604
2025-01-31,94401,640342,1048257,1205066,1452877
2025-01-31,94402,780728,1367914,1903132,2237833
2025-01-31,94403,682126,1278053,1573989,1889138
2025-01-31,94404,793490,1122641,1483136,1871864
2025-01-31,94501,475259,867289,1122009,1269316
2025-01-31,94515,910761,769291,957170,1770545
2025-01-31,94536,429761,634963,995772,1202300
2025-01-31,94541,485856,561544,662590,789097
2025-01-31,94546,467969,618078,805260,929047
2025-01-31,94552,760160,700990,920456,1070117
2025-01-31,94558,481365,561983,670881,810067
2025-01-31,94559,584697,616050,665573,869578
2025-01-31,94577,417844,604706,684980,808729
2025-01-31,94578,369824,579366,666796,768817
2025-01-31,94579,648440,586656,671180,781673
2025-01-31,94580,560371,578088,652886,712893
2025-01-31,94586,692602,752386,1251740,1638008
2025-01-31,94602,654712,865694,1114536,1277850
2025-01-31,94608,546142,808162,900045,1012018
2025-01-31,94609,635857,1037075,1153996,1246993
2025-01-31,94610,516687,835986,1538066,1863549
2025-01-31,94611,537007,1049248,1314756,1692415
2025-01-31,94612,626439,871317,852188,846605
2025-01-31,94702,822200,982292,1101868,1253859
2025-01-31,94703,727112,1071201,1281941,1395499
2025-01-31,94705,740702,1205904,1631602,1994217
2025-01-31,94707,906822,1243170,1473064,1817596
2025-01-31,94708,935013,1203653,1403795,1679385
2025-01-31,94710,851916,920860,1088877,1212936
2025-01-31,94901,676233,813053,1096373,1478062
2025-01-31,94903,402168,612347,953461,1180161
2025-01-31,94904,618484,825094,1639642,2173231
2025-01-31,94925,994813,1046488,1383847,1707633
2025-01-31,94930,752145,817664,993599,1198812
2025-01-31,94931,329945,399860,599907,674963
2025-01-31,94941,765662,1159440,1506180,2018430
2025-01-31,94945,364950,639920,795069,980623
2025-01-31,94947,508727,512595,760841,984808
2025-01-31,94951,800663,837563,998939,1202387
2025-01-31,94952,629698,710848,840515,1040111
2025-01-31,94960,829072,894604,1178199,1485615
2025-01-31,94965,699646,1124683,1603089,2363381
2025-01-31,95003,619645,769844,988200,1260721
2025-01-31,95005,538129,649772,787336,929222
2025-01-31,95008,565530,869675,1282254,1467659
2025-01-31,95010,634362,686379,1034530,1183570
2025-01-31,95014,864078,1222457,1865145,2356364
2025-01-31,95018,495182,631288,786380,940977
2025-01-31,95020,460876,584224,693577,804733
2025-01-31,95032,667458,1130362,1539084,2128320
2025-01-31,95037,453959,652748,785853,1009950
2025-01-31,95051,518667,788654,1301510,1555423
2025-01-31,95054,704553,871238,1216068,1330656
2025-01-31,95060,648430,818421,1066581,1358257
2025-01-31,95062,788322,849274,966964,1196876
2025-01-31,95065,787277,799830,922518,1154855
2025-01-31,95066,520105,640498,936817,1200805
2025-01-31,95070,922747,1398727,2153499,2676345
2025-01-31,95073,767568,820943,932391,1212814
2025-01-31,95076,525515,503194,623791,692552
2025-01-31,95110,611022,771426,874151,920069
2025-01-31,95112,678421,769186,873007,995608
2025-01-31,95117,631693,817786,1234990,1455986
2025-01-31,95118,498651,607583,1067190,1177015
2025-01-31,95123,481223,535634,919254,953048
2025-01-31,95124,578667,802934,1213405,1326184
2025-01-31,95125,736418,1025360,1294624,1527351
2025-01-31,95126,715214,898214,1143405,1498628
2025-01-31,95127,393883,648427,724053,919131
2025-01-31,95128,707792,921090,1123477,1347136
2025-01-31,95131,531988,754040,1023962,1119930
2025-01-31,95136,553134,670360,893392,992961
2025-01-31,95148,627852,669180,890570,1056687
2025-01-31,95401,277646,451221,533549,580237
2025-01-31,95404,470338,522351,653418,866465
2025-01-31,95405,350276,483089,609261,751764
2025-01-31,95407,505981,454944,521635,583121
2025-01-31,95409,374698,585488,698523,833079
2025-01-31,95421,464352,514053,652004,820121
2025-01-31,95425,472656,531052,550405,636727
2025-01-31,95436,389770,491084,690077,902198
2025-01-31,95439,602730,677211,806807,993430
2025-01-31,95442,815977,727379,1062172,1644754
2025-01-31,95446,384201,428020,530857,630372
2025-01-31,95448,655527,683445,884923,1202389
2025-01-31,95452,609383,688529,1098174,1782025
2025-01-31,95472,734463,761350,886825,1047017
2025-01-31,95476,557549,623948,880654,1354610
2025-01-31,95497,571300,808211,1036129,1242967
2025-01-31,95603,332773,379038,472120,609582
2025-01-31,95610,298098,294058,366711,405319
2025-01-31,95616,415809,490719,650417,820316
2025-01-31,95618,437247,410141,600236,822461
2025-01-31,95619,285514,284630,351522,429880
2025-01-31,95628,184892,308137,414345,563226
2025-01-31,95630,234813,380992,509818,626551
2025-01-31,95648,373227,527361,437867,499668
2025-01-31,95650,477820,410112,554983,807016
2025-01-31,95658,449578,528178,664327,792753
2025-01-31,95663,462834,499527,649161,762036
2025-01-31,95664,411676,427759,521622,704149
2025-01-31,95672,476816,443028,520801,692702
2025-01-31,95678,255867,312813,399216,499343
2025-01-31,95682,327340,335674,479049,593865
2025-01-31,95695,300662,323412,377632,454823
2025-01-31,95703,307693,375030,481227,593470
2025-01-31,95709,268244,301639,410937,544402
2025-01-31,95722,309315,391574,518254,668446
2025-01-31,95726,228319,274227,339782,422014
2025-01-31,95818,437507,517064,660157,850791
2025-01-31,95819,494089,544828,600946,820762
2025-01-31,95821,158645,299068,374632,436360
2025-01-31,95822,283973,311889,310017,370944
2025-01-31,95825,160056,283627,370428,405537
2025-01-31,96150,333318,352187,459412,648416
2025-01-31,96161,356437,463677,633460,1045627
2025-02-28,90004,650898,948251,1245173,2060494
2025-02-28,90007,549770,637018,720024,809812
2025-02-28,90012,506104,636555,749041,831934
2025-02-28,90016,511718,724020,846676,927949
2025-02-28,90018,578852,725057,778708,839434
2025-02-28,90019,796039,1025398,1131747,1309670
2025-02-28,90020,390893,598251,830431,2868190
2025-02-28,90022,421639,451294,495418,537255
2025-02-28,90023,424046,442976,468266,502681
2025-02-28,90024,645924,988478,2341952,3151387
2025-02-28,90025,610829,911389,1248224,2074789
2025-02-28,90026,768735,901594,1031270,1205343
2025-02-28,90027,606500,999613,1460355,2246321
2025-02-28,90028,740039,836133,1251763,1509965
2025-02-28,90029,759925,953505,1070771,1177803
2025-02-28,90031,547663,621790,705299,739296
2025-02-28,90032,505933,593001,656830,719535
2025-02-28,90033,473466,488989,529352,577204
2025-02-28,90034,565249,1107324,1398321,1833429
2025-02-28,90038,793474,831015,1202558,1619491
2025-02-28,90039,762906,927865,1084508,1220982
2025-02-28,90040,387909,427529,480475,538637
2025-02-28,90041,688542,789375,925240,1094005
2025-02-28,90042,623847,717793,846060,977591
2025-02-28,90043,469777,621038,730118,868976
2025-02-28,90044,418905,442978,477967,524191
2025-02-28,90045,433593,950726,1201739,1426907
2025-02-28,90046,600924,1024803,1741207,2578379
2025-02-28,90048,594896,1212263,1977700,2349270
2025-02-28,90049,647156,1111739,2454724,3240147
2025-02-28,90056,632517,739190,1205197,1405034
2025-02-28,90057,376645,600185,874405,972374
2025-02-28,90061,384039,399556,440551,484021
2025-02-28,90062,542554,577906,617842,642071
2025-02-28,90063,407368,452516,530395,566053
2025-02-28,90064,753846,1234098,1610821,2143278
2025-02-28,90065,674635,745962,886173,1003968
2025-02-28,90066,571957,1301380,1508072,1805120
2025-02-28,90068,682281,994719,1530325,2128001
2025-02-28,90069,641878,939542,2475958,3968402
2025-02-28,90077,992353,1221516,1851463,2563034
2025-02-28,90201,394948,420442,477173,527935
2025-02-28,90211,841866,1085677,2245278,2477034
2025-02-28,90212,847465,1384202,2562754,3305385
2025-02-28,90230,466311,679241,1225690,1472020
2025-02-28,90232,1068511,1384375,1516659,1693620
2025-02-28,90240,457545,494464,606680,712522
2025-02-28,90242,372315,479858,551038,610776
2025-02-28,90245,825404,948850,1303991,1620678
2025-02-28,90247,366632,471875,560246,622886
2025-02-28,90250,552450,613102,657973,744599
2025-02-28,90254,977777,1240429,1613856,2382876
2025-02-28,90255,362238,413170,470428,502974
2025-02-28,90260,370203,546030,662584,702478
2025-02-28,90265,1160755,1461894,2859716,3743199
2025-02-28,90266,2194103,2015698,2194245,2613066
2025-02-28,90270,376617,403878,465643,530072
2025-02-28,90272,805096,1785883,2763318,3418366
2025-02-28,90275,444109,778709,1192685,1426426
2025-02-28,90277,687026,954695,1300598,1609928
2025-02-28,90278,457318,794341,984865,1194744
2025-02-28,90291,1695651,1807676,2095413,2618468
2025-02-28,90292,883468,1100780,1601792,2981047
2025-02-28,90304,490556,519920,568239,642694
2025-02-28,90305,520514,556799,633603,727494
2025-02-28,90401,798719,1366878,2214255,3183070
2025-02-28,90402,1009125,2359970,3518047,4300335
2025-02-28,90403,730050,1252171,1882831,3050402
2025-02-28,90404,627286,1066526,1234894,1686945
2025-02-28,90405,684788,1465319,2046722,2351407
2025-02-28,90501,402886,615891,709314,844816
2025-02-28,90502,301573,390335,570618,635130
2025-02-28,90503,466444,635479,882395,1043317
2025-02-28,90505,458931,584125,927831,1124409
2025-02-28,90601,335823,464635,583323,684430
2025-02-28,90605,462512,476498,520641,585605
2025-02-28,90606,442743,460375,502832,539645
2025-02-28,90620,568573,541512,600074,634671
2025-02-28,90621,482918,505669,593521,737094
2025-02-28,90630,401548,482851,650032,772264
2025-02-28,90638,315633,431681,586052,628633
2025-02-28,90660,411794,452473,498662,549533
2025-02-28,90701,362709,438511,582788,693795
2025-02-28,90706,431521,472774,538538,613124
2025-02-28,90710,379512,429805,592437,683166
2025-02-28,90715,353602,418021,548835,639057
2025-02-28,90717,507445,579065,684176,838033
2025-02-28,90723,291239,384540,483710,541633
2025-02-28,90731,486303,541019,659270,720097
2025-02-28,90732,339308,521363,787606,867775
2025-02-28,90744,365234,421772,483029,535493
2025-02-28,90755,339302,450600,642390,912930
2025-02-28,90802,337309,486891,792107,761983
2025-02-28,90803,445671,821055,1153969,1355890
2025-02-28,90804,334046,467946,634375,817335
2025-02-28,90805,357766,446196,497916,541797
2025-02-28,90806,369294,522378,566696,624904
2025-02-28,90808,451264,599932,688309,767523
2025-02-28,90814,359357,604879,980407,1146698
2025-02-28,91001,632658,724897,863572,1197507
2025-02-28,91006,745854,657362,860740,1229584
2025-02-28,91007,557991,643587,935543,1313972
2025-02-28,91010,462562,466116,540456,660507
2025-02-28,91011,718894,997953,1297887,1842651
2025-02-28,91016,590539,647978,732797,857696
2025-02-28,91020,606156,704114,760140,1034664
2025-02-28,91024,595527,742210,1036517,1367504
2025-02-28,91030,579786,764253,1120743,1533593
2025-02-28,91040,492762,553644,640351,797742
2025-02-28,91042,474119,544961,695943,832327
2025-02-28,91101,479228,626310,761623,1081365
2025-02-28,91103,608204,666826,794504,1184026
2025-02-28,91104,606416,734766,879013,1061358
2025-02-28,91105,612797,862871,1239440,1983075
2025-02-28,91106,438897,618479,925187,1978467
2025-02-28,91107,468743,723104,934207,1306604
2025-02-28,91201,639056,755909,935484,1137143
2025-02-28,91202,409601,636061,963090,1353165
2025-02-28,91204,477171,580661,727232,863487
2025-02-28,91205,409550,689395,774126,978007
2025-02-28,91206,411990,568405,1000110,1358795
2025-02-28,91207,401614,783525,1074260,1406857
2025-02-28,91214,503506,708269,877597,1113859
2025-02-28,91302,432465,534879,980296,1358305
2025-02-28,91304,236018,334029,609377,749808
2025-02-28,91311,385152,425121,601329,748408
2025-02-28,91316,294397,514331,757416,1110863
2025-02-28,91321,243428,338742,531888,660227
2025-02-28,91324,568265,467084,598139,706731
2025-02-28,91325,558178,468740,626744,821508
2025-02-28,91331,351696,428171,499972,520434
2025-02-28,91335,302266,481710,560883,606868
2025-02-28,91342,424134,413908,533486,581368
2025-02-28,91344,554333,503969,630688,712577
2025-02-28,91345,451093,480722,555010,578249
2025-02-28,91355,321988,411537,577090,656491
2025-02-28,91356,293223,427532,738669,1281596
2025-02-28,91362,330132,438547,702172,924749
2025-02-28,91364,654264,698190,844502,1065578
2025-02-28,91367,341061,466880,759279,927653
2025-02-28,91401,489674,674702,807066,967775
2025-02-28,91403,412652,622722,1237015,1702528
2025-02-28,91405,389170,437381,620330,676862
2025-02-28,91411,393332,512447,796796,917826
2025-02-28,91423,436821,658834,1193348,1577758
2025-02-28,91501,575712,602356,908357,1264298
2025-02-28,91502,481089,597519,800641,931021
2025-02-28,91504,504266,579156,868742,1035284
2025-02-28,91505,588738,738338,844607,982224
2025-02-28,91506,651809,766936,878197,1026690
2025-02-28,91602,433263,646614,1098923,1688656
2025-02-28,91604,538316,802523,1309752,2007060
2025-02-28,91605,315161,523649,589816,639092
2025-02-28,91606,351499,621126,678296,767076
2025-02-28,91607,379141,645977,939652,1202164
2025-02-28,91702,328078,401261,477458,541128
2025-02-28,91706,372607,407543,474198,541443
2025-02-28,91709,393601,412448,583843,755682
2025-02-28,91722,331981,427157,503001,533249
2025-02-28,91724,310592,381329,574993,654918
2025-02-28,91731,418468,458913,514117,604782
2025-02-28,91732,406002,459378,485797,581810
2025-02-28,91733,422841,465205,490865,561590
2025-02-28,91741,445612,512297,673645,825674
2025-02-28,91746,467925,466499,487412,506376
2025-02-28,91748,568416,314391,584684,732512
2025-02-28,91750,290386,411094,612055,723398
2025-02-28,91754,344343,565310,683178,829546
2025-02-28,91755,414647,525552,636945,731690
2025-02-28,91762,226008,336493,446619,496045
2025-02-28,91763,334380,380251,446414,461536
2025-02-28,91765,265064,377518,620157,769862
2025-02-28,91770,497671,552915,606984,724217
2025-02-28,91773,454396,445190,578556,716464
2025-02-28,91775,693326,774904,849058,1036812
2025-02-28,91776,536032,624753,693907,810015
2025-02-28,91780,650417,691722,733319,850269
2025-02-28,91786,373727,386065,481954,549765
2025-02-28,91790,406832,483089,546643,601205
2025-02-28,91791,315509,457343,597401,724784
2025-02-28,91801,452639,609270,691608,827236
2025-02-28,91803,522235,633956,698349,783835
2025-02-28,91906,273189,289086,335377,342360
2025-02-28,91913,274898,371576,518846,618104
2025-02-28,91935,372247,428002,597438,774588
2025-02-28,91941,282107,465862,622913,727170
2025-02-28,91942,264058,406444,560078,625482
2025-02-28,91945,328570,417735,484258,520855
2025-02-28,91977,312053,357642,473677,535061
2025-02-28,92008,525748,696841,868771,942664
2025-02-28,92009,401055,501547,795554,1070757
2025-02-28,92014,708563,1169674,1763302,2076766
2025-02-28,92024,604293,766543,1018632,1247138
2025-02-28,92025,289758,392896,533512,722028
2025-02-28,92028,371510,446449,568065,689199
2025-02-28,92037,443184,799109,1721492,2199656
2025-02-28,92040,212600,369119,519141,580990
2025-02-28,92054,542945,728109,695312,775295
2025-02-28,92057,252894,343864,503270,605391
2025-02-28,92065,374783,389937,515729,608923
2025-02-28,92070,346587,397998,524641,635234
2025-02-28,92071,273835,343012,518763,569590
2025-02-28,92075,741128,1093649,1477148,1791346
2025-02-28,92078,352818,466432,580262,789215
2025-02-28,92081,296150,472325,559001,655680
2025-02-28,92082,362917,476323,575556,728216
2025-02-28,92084,415853,436047,561971,659636
2025-02-28,92091,821775,855815,1212215,2384021
2025-02-28,92101,433383,698705,967168,1343129
2025-02-28,92103,393747,615363,960822,1392064
2025-02-28,92104,328265,576451,830894,970846
2025-02-28,92106,597658,822559,1108537,1507231
2025-02-28,92107,630534,783077,1076689,1542984
2025-02-28,92108,288597,429533,670864,598287
2025-02-28,92109,460209,789700,1153116,1505944
2025-02-28,92110,324345,481409,837663,990115
2025-02-28,92115,240486,463398,600776,665144
2025-02-28,92116,302046,568253,833753,1066657
2025-02-28,92117,299611,501538,683658,768334
2025-02-28,92118,1398673,1446412,1771338,2216156
2025-02-28,92119,254488,334823,608822,694642
2025-02-28,92120,253149,413258,649497,759152
2025-02-28,92122,371208,534260,816861,974073
2025-02-28,92124,345301,490568,650483,802810
2025-02-28,92126,282226,408684,625479,682226
2025-02-28,92127,320008,448961,744017,1000916
2025-02-28,92128,308808,492148,695306,845679
2025-02-28,92130,433680,625842,891502,1261613
2025-02-28,92131,296116,490922,721201,935447
2025-02-28,92211,211498,299491,412945,539005
2025-02-28,92220,173028,254087,266327,315531
2025-02-28,92234,145044,225203,324454,380136
2025-02-28,92260,237277,297605,409638,652178
2025-02-28,92262,148634,329666,565296,698746
2025-02-28,92264,173110,294621,573133,1061892
2025-02-28,92270,189711,320456,521862,861523
2025-02-28,92277,113377,120363,157155,196775
2025-02-28,92284,162566,177181,232135,302111
2025-02-28,92308,164429,223375,231844,339261
2025-02-28,92314,176092,212786,326700,437914
2025-02-28,92315,224052,279021,404272,586183
2025-02-28,92320,244537,286162,350490,408006
2025-02-28,92325,159886,201555,271286,314812
2025-02-28,92341,162149,191134,274530,325762
2025-02-28,92352,220749,291620,403228,534636
2025-02-28,92373,217751,373030,469139,583185
2025-02-28,92374,262098,287634,366230,427068
2025-02-28,92386,152267,185532,244571,295242
2025-02-28,92391,181454,211801,270821,323353
2025-02-28,92399,264235,293699,364413,458067
2025-02-28,92407,155077,247767,331081,393050
2025-02-28,92503,320828,332864,389659,449614
2025-02-28,92504,325229,341543,377011,447669
2025-02-28,92592,308335,349411,431623,512871
2025-02-28,92596,302905,269364,410312,450185
2025-02-28,92603,476179,706355,1024221,1612377
2025-02-28,92604,553650,616140,789485,973498
2025-02-28,92606,443230,592303,785486,964336
