Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2020-06-30,91205,412566,707415,791476,1001101
2020-06-30,91206,420325,588170,1044190,1408599
2020-06-30,91207,414311,812524,1119654,1450342
2020-06-30,91214,504071,730317,912968,1162869
2020-06-30,91302,443494,545698,988340,1373721
2020-06-30,91304,247162,346633,644712,775315
2020-06-30,91311,395240,438596,630173,778112
2020-06-30,91316,308004,526419,791271,1149401
2020-06-30,91321,256859,350568,554754,684318
2020-06-30,91324,594702,495174,630611,737535
2020-06-30,91325,596917,490631,653435,858653
2020-06-30,91331,394351,478716,538054,560262
2020-06-30,91335,304765,518286,589763,631962
2020-06-30,91342,449424,436117,565318,610082
2020-06-30,91344,564000,518313,655277,742388
2020-06-30,91345,488932,501279,576371,605347
2020-06-30,91355,341009,424273,594757,672974
2020-06-30,91356,296717,443086,770939,1303053
2020-06-30,91362,335880,449601,701308,937367
2020-06-30,91364,677762,717166,875941,1085816
2020-06-30,91367,345635,477567,785013,958481
2020-06-30,91401,503436,710279,842519,1056200
2020-06-30,91403,425991,638648,1272234,1716220
2020-06-30,91405,404195,455518,665809,723679
2020-06-30,91411,406093,534212,845728,962423
2020-06-30,91423,450555,679276,1224292,1612049
2020-06-30,91501,593561,618891,946137,1322907
2020-06-30,91502,485082,609690,822173,938749
2020-06-30,91504,530279,597904,893303,1080029
2020-06-30,91505,597253,767585,867439,1018821
2020-06-30,91506,669578,794124,904218,1082038
2020-06-30,91602,443221,666686,1133498,1826816
2020-06-30,91604,551887,824508,1378311,2127446
2020-06-30,91605,351639,542826,625190,689288
2020-06-30,91606,364327,661186,711321,789663
2020-06-30,91607,391292,676500,975541,1284348
2020-06-30,91702,345472,420560,500233,563537
2020-06-30,91706,393259,427336,497243,560789
2020-06-30,91709,395122,421283,590867,767636
2020-06-30,91722,342492,438691,525585,555816
2020-06-30,91724,322686,393855,597321,674786
2020-06-30,91731,456712,474487,528485,622534
2020-06-30,91732,418772,471467,506813,598245
2020-06-30,91733,456119,476128,510167,579734
2020-06-30,91741,466139,520653,695029,841476
2020-06-30,91746,500057,480136,510131,528953
2020-06-30,91748,579475,316379,600829,744445
2020-06-30,91750,291275,417507,631089,739653
2020-06-30,91754,354831,582561,707444,841372
2020-06-30,91755,449338,541409,653512,749446
2020-06-30,91762,221415,343607,459633,507978
2020-06-30,91763,344700,392897,456418,472702
2020-06-30,91765,271971,385388,632836,784814
2020-06-30,91770,529461,567721,630706,742424
2020-06-30,91773,472565,457137,598009,729248
2020-06-30,91775,721800,790014,892517,1060782
2020-06-30,91776,584031,652519,717932,819437
2020-06-30,91780,695025,703533,753407,865253
2020-06-30,91786,367485,394337,494124,563859
2020-06-30,91790,407341,500117,566833,616748
2020-06-30,91791,331723,473547,613568,740366
2020-06-30,91801,497601,629199,716332,835471
2020-06-30,91803,564019,664385,730129,799904
2020-06-30,91906,279039,309485,349718,359063
2020-06-30,91913,304354,392481,546796,649143
2020-06-30,91935,384191,451673,633834,805793
2020-06-30,91941,295317,485640,651596,759115
2020-06-30,91942,281564,425804,590709,663419
2020-06-30,91945,336630,441993,511792,556762
2020-06-30,91977,326360,376665,505419,573276
2020-06-30,92008,532484,716725,907506,989032
2020-06-30,92009,407308,518875,826408,1121236
2020-06-30,92014,716390,1176517,1848315,2167249
2020-06-30,92024,597167,774855,1056001,1289054
2020-06-30,92025,287339,420207,561043,754956
2020-06-30,92028,371876,451196,581420,697468
2020-06-30,92037,463537,823677,1793841,2262282
2020-06-30,92040,215249,376113,544933,608788
2020-06-30,92054,554121,743670,733453,824826
2020-06-30,92057,261244,362106,523920,629576
2020-06-30,92065,381836,399009,540011,633199
2020-06-30,92070,361336,416378,532062,635847
2020-06-30,92071,276598,361723,549516,601971
2020-06-30,92075,724045,1118400,1530631,1881849
2020-06-30,92078,348035,484183,600057,817885
2020-06-30,92081,304709,496738,582210,676332
2020-06-30,92082,365298,488474,593555,746088
2020-06-30,92084,432030,450779,582345,680915
2020-06-30,92091,832386,873644,1261235,2440160
2020-06-30,92101,442055,706134,990756,1410852
2020-06-30,92103,413890,635142,1000122,1446039
2020-06-30,92104,343003,603048,874523,1018727
2020-06-30,92106,621041,830481,1148289,1524969
2020-06-30,92107,650517,807854,1105386,1583578
2020-06-30,92108,302909,445618,686131,609187
2020-06-30,92109,483456,824965,1188805,1587418
2020-06-30,92110,344997,511453,884627,1040683
2020-06-30,92115,258098,488336,635519,698792
2020-06-30,92116,323982,605564,879291,1147413
2020-06-30,92117,316445,529661,719940,810334
2020-06-30,92118,1459161,1555584,1905797,2306409
2020-06-30,92119,269573,346960,638028,731003
2020-06-30,92120,265383,434965,682481,796540
2020-06-30,92122,392877,554701,856295,1016849
2020-06-30,92124,359509,512257,687344,839447
2020-06-30,92126,300369,426651,664658,716107
2020-06-30,92127,339826,466123,768904,1037962
2020-06-30,92128,321584,507571,720591,878662
2020-06-30,92130,446682,645975,926854,1310389
2020-06-30,92131,299835,507287,747816,967323
2020-06-30,92211,222242,308704,426757,554486
2020-06-30,92220,174130,254757,271243,323326
2020-06-30,92234,159969,236879,339109,394976
2020-06-30,92260,251236,303525,417089,663564
2020-06-30,92262,155763,338753,573462,708327
2020-06-30,92264,184056,304334,588259,1103193
2020-06-30,92270,192238,327848,536117,880294
2020-06-30,92277,121608,128912,167199,209859
2020-06-30,92284,154924,179998,239168,317401
2020-06-30,92308,169396,226386,239747,346591
2020-06-30,92314,178235,212623,323733,443862
2020-06-30,92315,227223,283446,405751,594851
2020-06-30,92320,262385,301277,362240,417798
2020-06-30,92325,162804,204691,273729,315196
2020-06-30,92341,163271,193306,277578,324691
2020-06-30,92352,221233,295507,406388,542273
2020-06-30,92373,226494,387165,483179,604000
2020-06-30,92374,267746,295031,376642,443746
2020-06-30,92386,151795,188870,249232,289214
2020-06-30,92391,182691,215652,274383,320556
2020-06-30,92399,274532,301813,376283,471222
2020-06-30,92407,158288,258655,344600,403644
2020-06-30,92503,337763,341743,404227,464222
2020-06-30,92504,333233,351082,392849,462155
2020-06-30,92592,316247,361230,444312,526009
2020-06-30,92596,299112,277690,420798,460343
2020-06-30,92603,468134,701456,1037548,1586662
2020-06-30,92604,554574,610006,800201,974712
2020-06-30,92606,437342,592563,790915,958795
2020-06-30,92610,361092,468628,752976,853733
2020-06-30,92612,428184,671863,862810,1025544
2020-06-30,92614,433082,574153,806912,1069379
2020-06-30,92618,418103,604887,856917,1207183
2020-06-30,92620,366147,629103,870642,1142205
2020-06-30,92626,492659,531977,812379,905524
2020-06-30,92627,849909,687908,873437,1130844
2020-06-30,92646,406393,558559,843418,1025684
2020-06-30,92648,494806,787353,1064102,1469447
2020-06-30,92651,1497464,1719244,2428379,3354492
2020-06-30,92655,705894,596903,685235,743365
2020-06-30,92672,600529,782702,1060617,1306459
2020-06-30,92677,367648,537672,818120,1101375
2020-06-30,92683,619452,520709,698871,784473
2020-06-30,92688,314697,461163,684080,822192
2020-06-30,92692,387317,564745,736322,874358
2020-06-30,92805,407589,522768,588896,650071
2020-06-30,92806,564133,408702,652680,700679
2020-06-30,92808,404823,498513,744838,880350
2020-06-30,92833,352681,521427,618326,822258
2020-06-30,92841,442698,564827,656550,689313
2020-06-30,92843,309573,447664,627320,669474
2020-06-30,92867,627134,622060,711121,825613
2020-06-30,92870,366716,446139,687549,777226
2020-06-30,92886,277781,477692,743670,913159
2020-06-30,93001,495531,558641,702906,1077440
2020-06-30,93003,367226,408908,596227,688619
2020-06-30,93010,324222,421175,591548,695931
2020-06-30,93012,358506,448178,573071,796271
2020-06-30,93021,399179,419107,561806,747682
2020-06-30,93022,470593,477037,585893,712574
2020-06-30,93023,455068,510123,680051,944052
2020-06-30,93035,452620,608300,644788,638258
2020-06-30,93036,302812,414401,522028,597722
2020-06-30,93063,372845,402332,548831,653396
2020-06-30,93065,325475,452174,553085,654878
2020-06-30,93101,796491,866801,1029680,1328504
2020-06-30,93105,654436,969392,1266906,1510114
2020-06-30,93110,521239,716380,1123904,1530923
2020-06-30,93111,565227,658312,960389,1085819
2020-06-30,93117,423381,617317,869739,961433
2020-06-30,93222,193468,238427,291863,348619
2020-06-30,93277,152201,179159,243151,313100
2020-06-30,93291,153021,164720,255003,355481
2020-06-30,93292,146786,173522,248312,312740
2020-06-30,93309,125250,171357,228285,288145
2020-06-30,93402,506197,550183,641623,860129
2020-06-30,93405,522815,600315,760376,891640
2020-06-30,93420,434247,480562,693712,895498
2020-06-30,93422,379957,415357,559405,700366
2020-06-30,93433,392639,430593,574226,679990
2020-06-30,93442,529636,595714,728333,957427
2020-06-30,93446,442204,382219,509356,636645
2020-06-30,93449,671855,719792,951615,1146781
2020-06-30,93454,242210,313763,400221,443847
2020-06-30,93463,508221,559279,820723,967129
2020-06-30,93536,244958,243760,341458,396098
2020-06-30,93551,287625,291719,371771,423484
2020-06-30,93561,190688,226489,288080,367737
2020-06-30,93612,159597,179035,252190,317091
2020-06-30,93618,152572,167286,232936,274662
2020-06-30,93704,151717,194814,278810,340063
2020-06-30,93923,1048362,1192153,1686283,2230485
2020-06-30,93940,461849,707304,847960,1147459
2020-06-30,93950,742289,846961,988356,1250859
2020-06-30,94005,775723,924865,1137538,1651354
2020-06-30,94010,859712,1576647,2322412,3411034
2020-06-30,94014,703729,913183,1020894,1214184
2020-06-30,94019,861042,907804,1205971,1444879
2020-06-30,94022,1126518,2134512,3265379,3866539
2020-06-30,94024,3027321,2710747,2870554,3194934
2020-06-30,94025,983483,1626382,2215634,3559380
2020-06-30,94037,895771,955446,1159175,1339904
2020-06-30,94038,906887,964881,1172468,1323177
2020-06-30,94040,712258,1134065,2215924,2707979
2020-06-30,94041,1497636,1747816,1933697,2469967
2020-06-30,94043,681926,1147383,1563025,1814592
2020-06-30,94044,836081,868585,1076560,1269115
2020-06-30,94061,927929,1234574,1593908,2034913
2020-06-30,94062,1377042,1497730,1937966,2697596
2020-06-30,94063,919700,1109744,1253614,1452369
2020-06-30,94065,776796,1173557,1595811,2087565
2020-06-30,94066,538540,885550,1213888,1388370
2020-06-30,94070,809341,1413371,1861066,2323220
2020-06-30,94080,648947,901559,1099293,1267478
2020-06-30,94085,703460,1012707,1271111,1453512
2020-06-30,94086,664430,1154947,1558465,1841111
2020-06-30,94107,983667,1395790,1772328,2647634
2020-06-30,94109,901749,1458842,2124192,4258603
2020-06-30,94110,1107824,1483427,1798460,2169815
2020-06-30,94112,1021201,1112314,1238986,1325061
2020-06-30,94114,1100646,1687364,2386379,3435527
2020-06-30,94115,1011775,1444273,2074894,4220168
2020-06-30,94116,1287321,1376722,1501521,1801423
2020-06-30,94117,947767,1507239,1935591,3164636
2020-06-30,94118,1022834,1470286,2229814,3013735
2020-06-30,94121,982585,1440977,1708200,2180449
2020-06-30,94122,1242783,1424758,1543339,1740760
2020-06-30,94123,1134722,1808641,3162611,5028462
2020-06-30,94124,669835,950866,1049517,1207147
2020-06-30,94127,1501210,1516748,1805302,2363882
2020-06-30,94131,743885,1550095,1902772,2445738
2020-06-30,94132,731445,1158600,1455987,1764247
2020-06-30,94133,962246,1462347,2643860,4558698
2020-06-30,94134,778647,966424,1108890,1255773
2020-06-30,94301,1890089,2503482,3362759,4467081
2020-06-30,94306,1287719,2132082,2671400,3105982
2020-06-30,94401,636225,1038618,1190087,1439562
2020-06-30,94402,775128,1357530,1926465,2260027
2020-06-30,94403,688191,1270889,1572822,1884314
2020-06-30,94404,731950,1101512,1474251,1886740
2020-06-30,94501,487743,863174,1142266,1294522
2020-06-30,94515,946485,767859,927716,1748696
2020-06-30,94536,427232,615023,985843,1193452
2020-06-30,94541,473166,579717,671562,802413
2020-06-30,94546,454616,625974,822582,944083
2020-06-30,94552,702431,698063,930933,1087952
2020-06-30,94558,492541,570582,677239,806980
2020-06-30,94559,626201,638478,670414,879203
2020-06-30,94577,423963,613274,697419,828216
2020-06-30,94578,378476,597093,679989,784524
2020-06-30,94579,643281,596910,694926,806557
2020-06-30,94580,546047,588930,673207,732463
2020-06-30,94586,691612,761671,1212598,1595742
2020-06-30,94602,655084,842521,1133210,1328519
2020-06-30,94608,553345,835679,923134,1046045
2020-06-30,94609,639613,1062735,1237070,1358237
2020-06-30,94610,522891,854344,1549464,1914709
2020-06-30,94611,546238,1053894,1324618,1709876
2020-06-30,94612,625032,876612,880865,878773
2020-06-30,94702,839344,997176,1126532,1331718
2020-06-30,94703,749177,1072087,1333675,1491244
2020-06-30,94705,771649,1228841,1684834,2037698
2020-06-30,94707,909119,1268354,1532939,1851927
2020-06-30,94708,918052,1200135,1449241,1722552
2020-06-30,94710,872779,955492,1124652,1252479
2020-06-30,94901,716138,839236,1120124,1487967
2020-06-30,94903,417309,621062,1012940,1219074
2020-06-30,94904,664681,877636,1732709,2310045
2020-06-30,94925,1075956,1097120,1416470,1728001
2020-06-30,94930,793626,843708,1016677,1197841
2020-06-30,94931,342204,407302,608861,682772
2020-06-30,94941,780594,1240238,1556031,2074668
2020-06-30,94945,372455,640034,795014,971270
2020-06-30,94947,502505,508914,767468,983554
2020-06-30,94951,893072,862121,980958,1197687
2020-06-30,94952,632394,721204,844765,1048364
2020-06-30,94960,878228,946725,1246654,1593438
2020-06-30,94965,702573,1180931,1666222,2415657
2020-06-30,95003,598359,772362,989426,1263626
2020-06-30,95005,532162,662561,780406,901400
2020-06-30,95008,569254,886251,1307626,1494596
2020-06-30,95010,625216,683519,1003529,1181086
2020-06-30,95014,861304,1216428,1919238,2420144
2020-06-30,95018,524494,654823,800277,923240
2020-06-30,95020,463445,594853,711603,823260
2020-06-30,95032,746045,1169618,1587962,2148515
2020-06-30,95037,471616,655421,819082,1045118
2020-06-30,95051,501944,772217,1361643,1587383
2020-06-30,95054,744730,898678,1234465,1329315
2020-06-30,95060,651912,825852,1069115,1372018
2020-06-30,95062,796391,854058,975019,1181506
2020-06-30,95065,788223,806163,921105,1148070
2020-06-30,95066,529982,649427,936181,1218642
2020-06-30,95070,950258,1391621,2207860,2772305
2020-06-30,95073,775082,820329,926969,1209994
2020-06-30,95076,523076,516882,635218,703812
2020-06-30,95110,607895,796407,895006,946382
2020-06-30,95112,682257,795032,903647,1046104
2020-06-30,95117,637475,847216,1279416,1476478
2020-06-30,95118,510521,604968,1093086,1214514
2020-06-30,95123,483936,543385,938073,984952
2020-06-30,95124,586596,820994,1237967,1389575
2020-06-30,95125,744117,1026519,1322237,1549836
2020-06-30,95126,736264,918428,1164804,1534239
2020-06-30,95127,408864,676696,773378,952174
2020-06-30,95128,689525,926103,1185071,1388774
2020-06-30,95131,491547,764969,1045216,1162187
2020-06-30,95136,580710,690636,908112,1035317
2020-06-30,95148,662512,691451,905064,1090835
2020-06-30,95401,286142,469645,547462,591245
2020-06-30,95404,485232,532851,665120,870634
2020-06-30,95405,337491,497663,622500,764942
2020-06-30,95407,525018,462392,535255,595019
2020-06-30,95409,370074,574867,700411,837581
2020-06-30,95421,459401,503145,611350,784440
2020-06-30,95425,486144,535561,557370,660873
2020-06-30,95436,403809,504857,702638,908915
2020-06-30,95439,652441,734606,857933,1045080
2020-06-30,95442,876199,741080,1055349,1624882
2020-06-30,95446,379507,426456,525478,615705
2020-06-30,95448,661650,674598,875025,1207322
2020-06-30,95452,659069,722119,1089010,1782763
2020-06-30,95472,776694,799032,914800,1098991
2020-06-30,95476,587413,637443,886152,1400321
2020-06-30,95497,591842,811093,1067136,1299416
2020-06-30,95603,301780,362310,466208,605201
2020-06-30,95610,327169,312374,383323,424506
2020-06-30,95616,437576,505442,661852,833779
2020-06-30,95618,439519,420390,607746,843625
2020-06-30,95619,282551,291914,347407,422544
2020-06-30,95628,187329,322198,432236,582861
2020-06-30,95630,239416,400386,520758,641183
2020-06-30,95648,378181,528877,444509,505987
2020-06-30,95650,482382,416649,566250,827973
2020-06-30,95658,429978,531834,677285,844910
2020-06-30,95663,461709,506458,660788,803128
2020-06-30,95664,388507,414129,517979,715621
2020-06-30,95672,459710,442093,509651,694197
2020-06-30,95678,264674,323605,405925,508415
2020-06-30,95682,320707,326951,479013,594158
2020-06-30,95695,314691,334953,386905,466059
2020-06-30,95703,336549,380039,473962,588172
2020-06-30,95709,260382,298427,402525,534283
2020-06-30,95722,321998,398284,507757,665063
2020-06-30,95726,212433,272521,332423,407668
2020-06-30,95818,472349,532250,710792,907415
2020-06-30,95819,524397,568120,645935,893222
2020-06-30,95821,159673,311882,391631,454798
2020-06-30,95822,301851,325096,327463,389469
2020-06-30,95825,169319,295984,381086,419873
2020-06-30,96150,322329,349812,459982,648716
2020-06-30,96161,348668,454245,631097,1021784
2020-07-31,90004,667092,965658,1340471,2198920
2020-07-31,90007,565332,668698,768694,885365
2020-07-31,90012,517296,662526,767595,852446
2020-07-31,90016,530878,757244,911240,978461
2020-07-31,90018,579998,743540,799654,873679
2020-07-31,90019,869519,1040826,1224455,1370029
2020-07-31,90020,399013,618879,857586,3080287
2020-07-31,90022,440217,473061,528228,571738
2020-07-31,90023,433376,456263,505020,546375
2020-07-31,90024,662752,1011590,2445899,3384276
2020-07-31,90025,638035,946869,1299309,2209886
2020-07-31,90026,819140,953999,1133263,1317224
2020-07-31,90027,701675,1130102,1659158,2539271
2020-07-31,90028,770163,864115,1298534,1541708
2020-07-31,90029,829208,978417,1084045,1237836
2020-07-31,90031,586864,653277,742920,770556
