model,MSE,MAE,AIC,pred
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,239.87543172131245
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,210.34806328784998
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,198.32398675362015
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,191.45881426147935
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,197.20814451523233
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,201.9198408266418
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,175.93975361121375
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,120.26788617097941
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,108.13891926359656
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,109.22734047053859
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,110.69725865810938
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,112.01229947617139
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,113.66847072951373
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,115.11055256686132
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,116.84256017313123
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,118.30093657630687
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,119.99666248574204
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,121.36255064693023
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,122.92343420945872
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,181.2145973308816
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,212.74329342509873
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,229.9897443222037
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,247.13846179593543
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,265.28003585150896
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,266.11567471435046
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,237.02154195992375
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,225.30554150596754
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,218.623909735423
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,224.43772930485807
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,229.10483370959923
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,202.9849295951392
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,147.0949659896885
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,134.68870687809272
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,135.46080258442908
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,136.59549572791798
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,137.57541632726725
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,138.91341362697767
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,140.06803534948585
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,141.55325187291646
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,142.81112412860102
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,144.35363242037124
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,145.60995131440131
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,147.0968840519747
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,205.33779456924685
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,236.82485864133628
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,254.02099083420921
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,271.09224117719964
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,289.11074976919895
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,289.7604822446667
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,260.4027268329244
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,248.33393965904156
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,241.20323745708583
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,246.46959931585957
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,250.49420362461524
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,223.6456967346371
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,166.9554062697996
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,153.69645460201855
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,153.58708273597335
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,153.83835038095663
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,153.96171081171633
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,154.49946418306354
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,154.93876557030922
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,155.81985717516523
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,156.60729832790412
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,157.83048454470804
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,158.92981036807282
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,160.42625100728446
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,218.83975121497497
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,250.65127935879195
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,268.30492384538957
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,285.9408290067415
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,304.5990440961607
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,305.92647636198103
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,277.2438808004358
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,265.80541094857267
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,259.2179561738121
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,264.9002452547011
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,269.17705623138045
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,242.38624249398458
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,185.53550520702152
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,171.88279240661745
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,171.1405711172972
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,170.52408878110145
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,169.5590900122329
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,168.8119783624884
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,167.80310485388532
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,167.1138776163791
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,166.25650961555425
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,165.812755712823
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,165.2780677860776
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,165.22902766399056
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,222.2395379861007
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,252.84072342856462
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,269.52101245719473
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,286.45728401934343
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,304.7172304473902
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,305.9651919573405
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,277.52844362181827
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,266.65648913312657
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,260.94059710484225
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,267.7735499021637
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,273.4449155718082
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,248.2495052222407
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,193.145882352341
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,181.33872783670222
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,182.48522079628674
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,183.74545999701104
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,184.59229879416216
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,185.5434931875959
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,186.07676155376816
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,186.73837783284125
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,187.01405640233133
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,187.46843743771842
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,187.5895770797399
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,187.9562966529793
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,245.1538844153356
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,275.7331336185234
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,292.2092346236109
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,308.7914668403107
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,326.5839138163633
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,327.28953607464564
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,298.2746651326538
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,286.826554999835
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,280.5713044796255
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,286.93218989085744
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,292.223777337304
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,266.75952183881964
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,211.50974935798718
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,199.68383848332064
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,200.93675832654344
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,202.41996745423944
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,203.59201224482626
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,204.9516768457231
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,205.9542257690082
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,207.12129630892787
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,207.9131307075188
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,208.86938832544865
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,209.45487676944958
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,210.2279972125575
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,267.75734753972256
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,298.58142869697394
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,315.20794669082443
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,331.84364477596046
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,349.5948922204168
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,350.1713810944534
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,320.95002394689254
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,309.2317288441368
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,302.6584136775739
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,308.6703535878951
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,313.59928753422264
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,287.77504780886625
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,232.18266160356347
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,220.04378826968286
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,221.0226871160403
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,222.2767483420423
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,223.26694143803797
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,224.49103665318012
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,225.4001314773668
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,226.50901838058644
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,227.2690522450755
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,228.20971755751134
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,228.78518772692132
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,229.54362141191882
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,287.0445881828207
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,317.8195194806674
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,334.37163252088
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,350.9062239604207
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,368.53153114721886
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,368.96249454240524
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,339.5845080198744
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,327.7098394015511
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,320.9941007530026
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,326.89289070073505
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,331.7540724791945
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,305.9234964265627
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,250.40116576752712
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,238.42176118239354
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,239.6597701752678
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,241.27930153507305
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,242.74398083427877
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,244.5498158002672
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,246.14158650434342
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,248.02330805399174
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,249.63142339975047
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,251.47691317351473
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,252.99259004330725
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,254.7032870812302
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,313.1442883673403
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,344.822847238029
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,362.2191854458656
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,379.51781468705417
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,397.80932488926305
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,398.79492420035876
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,369.8507761182275
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,358.28478448302576
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,351.753185600096
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,357.717062048396
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,362.53424724562774
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,336.5644477596502
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,280.8246125410253
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,268.56850549693854
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,269.49077687379645
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,270.7756692131329
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,271.9058124559608
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,273.394055769071
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,274.69894679718004
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,276.33445584067886
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,277.7426437531544
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,279.4354907606821
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,280.8421713516675
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,282.4794886896125
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,340.8708066328793
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,372.5083008787849
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,389.8548859154771
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,407.07661169446214
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,425.24561823679323
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,426.04587109907925
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,396.8386584327757
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,384.9204362850803
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,377.9403213121743
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,383.357292524963
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,387.5325282347892
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,360.8346747150183
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,304.2950595115924
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,291.18680491848386
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,291.22815186241974
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,291.6301599747251
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,291.904282452173
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,292.5928193715861
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,293.1829257302761
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,294.2148436519449
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,295.15313238884437
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,296.5271873791255
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,297.77740308724015
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,299.4247546444203
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,357.9891867252327
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,389.9516676192502
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,407.75628565504076
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,425.54318508648066
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,444.3524150887738
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,445.83088283213897
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,417.2993432346757
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,406.0119497552944
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,399.57559168326543
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,405.4089977189726
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,409.83694582438784
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,383.19728931146324
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,326.49772926651394
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,312.99621364746326
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,312.4052094006247
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,311.93996388981486
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,311.12622165100333
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,310.5303861577422
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,309.6728083537971
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,309.1348962908578
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,308.4288628562365
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,308.13646283306025
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,307.7531480209286
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,307.8555001702091
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,365.0174218421273
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,395.77003763451626
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,412.6017759348547
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,429.6895156121511
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,448.100948920433
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,449.5004159973439
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,421.2151918371328
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,410.494780053722
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,404.93044918229793
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,411.9149815096562
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,417.73794500410395
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,392.6941506956871
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,337.742162004854
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,326.0866597277593
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,327.38482290691854
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,328.7967502297902
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,329.79529497319345
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,330.8982130585082
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,331.5832227837059
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,332.3965980104549
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,332.8240530377659
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,333.43022796260834
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,333.7031788471977
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,334.2217269375858
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,391.5711604131336
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,422.30227244700654
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,438.93025332171715
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,455.66438236840895
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,473.60874305625043
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,474.46629582953597
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,445.6033721271649
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,434.3072258799873
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,428.20395581282924
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,434.7168381659037
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,440.16043896435826
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,414.8482131494129
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,359.75048660500534
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,348.07663784099896
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,349.48163589045635
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,351.11693924129304
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,352.44109419325036
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,353.9528848150603
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,355.10757554011025
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,356.4268035839432
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,357.3708111098865
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,358.4792573998916
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,359.21694998196335
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,360.1422899504039
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,417.82387511142224
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,448.8002063322981
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,465.57898954078723
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,482.3669679128079
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,500.2705106376259
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,500.9993097067181
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,471.9302775901176
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,460.3643222754313
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,453.94336157524344
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,460.1076705514329
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,465.18898808430345
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,439.5171463873387
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,384.077172573441
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,372.0907259151377
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,373.22206564239673
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,374.6285818757683
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,375.7712440267378
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,377.1478222655858
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,378.20941400333413
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,379.47081163108555
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,380.3833699521831
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,381.47657337440614
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,382.2045952278761
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,383.1155940922906
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,440.7691394590463
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,471.69666269025856
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,488.4013809224116
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,505.0885907335273
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,522.8665293925878
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,523.4501372817685
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,494.2248081960015
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,482.5028098782441
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,475.939754315089
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,481.9912400540595
