model,p,d,q,P,D,Q,MSE,MAE,AIC,ForeMSE,ForeMAE
SARIMA,4,1,1,2,0,1,88645.95295,241.7087451,8023.303576,83647.57676,244.0863818
SARIMA,4,1,1,2,0,2,86168.50564,239.3335541,8023.303576,75492.54525,232.0488234
SARIMA,4,1,1,2,1,0,122880.7856,295.3046229,8023.303576,205532.8891,413.4751449
SARIMA,4,1,1,2,1,1,81579.63859,231.0597059,8023.303576,47088.45811,176.139877
SARIMA,4,1,1,2,1,2,81893.47671,231.7690059,8023.303576,49970.68787,182.0360811
SARIMA,4,1,2,0,0,0,78790.99841,227.4731494,8023.303576,50973.88834,181.7290116
SARIMA,4,1,2,0,0,1,82358.01588,219.845554,8023.303576,42979.61738,162.4256698
SARIMA,4,1,2,0,0,2,79789.09339,217.5001207,8023.303576,42173.74061,161.2282492
SARIMA,4,1,2,0,1,0,112725.2544,275.6284562,8023.303576,96801.59917,251.1644271
SARIMA,4,1,2,0,1,1,91874.32224,248.0119881,8023.303576,107295.3107,284.1175242
SARIMA,4,1,2,0,1,2,93514.54182,250.4043671,8023.303576,117164.0769,298.9752532
SARIMA,4,1,2,1,0,0,80489.53934,217.9140918,8023.303576,43139.1298,162.9179644
SARIMA,4,1,2,1,0,1,86255.77877,239.608559,8023.303576,74192.55182,229.5835665
SARIMA,4,1,2,1,0,2,82801.4762,231.8281565,8023.303576,55692.81541,194.0327778
SARIMA,4,1,2,1,1,0,92340.37588,249.7703089,8023.303576,80223.92436,230.5367006
SARIMA,4,1,2,1,1,1,88285.08741,242.2933683,8023.303576,85430.11003,248.7752933
SARIMA,4,1,2,1,1,2,89756.497,244.4686327,8023.303576,95359.63209,265.0969959
SARIMA,4,1,2,2,0,0,74861.96663,210.6863554,8023.303576,42160.95218,161.4420081
SARIMA,4,1,2,2,0,1,83630.34948,234.9803325,8023.303576,58723.27259,199.5746556
SARIMA,4,1,2,2,0,2,86375.69752,239.6654905,8023.303576,75280.03026,231.3232901
SARIMA,4,1,2,2,1,0,121569.3458,293.6855275,8023.303576,207376.3642,415.280048
SARIMA,4,1,2,2,1,1,88601.32151,242.6578038,8023.303576,86594.50255,250.6387657
SARIMA,4,1,2,2,1,2,88856.62725,242.9644707,8023.303576,89185.02061,255.1111224
SARIMA,4,1,3,0,0,0,82469.47192,232.7929893,8023.303576,50166.68755,184.1934006
SARIMA,4,1,3,0,0,1,84114.53828,237.4210864,8023.303576,53805.0399,192.8763301
SARIMA,4,1,3,0,0,2,79672.4941,217.5062752,8023.303576,42164.26791,161.2688378
SARIMA,4,1,3,0,1,0,1286399.977,1003.582365,8023.303576,32430393.63,5353.67516
SARIMA,4,1,3,0,1,1,125020.5489,295.3529989,8023.303576,285576.4012,496.3599669
SARIMA,4,1,3,0,1,2,277167.3924,443.8315176,8023.303576,2060921.257,1368.789247
SARIMA,4,1,3,1,0,0,80552.64236,219.2508564,8023.303576,42192.20779,161.176362
SARIMA,4,1,3,1,0,1,89541.99217,245.2640861,8023.303576,90970.01573,258.9715725
SARIMA,4,1,3,1,0,2,84419.6421,236.2190408,8023.303576,63408.6739,208.9498986
SARIMA,4,1,3,1,1,0,853357.7246,787.0242894,8023.303576,9588115.71,2953.784808
SARIMA,4,1,3,1,1,1,128028.6173,299.6815923,8023.303576,289407.0101,500.5989419
SARIMA,4,1,3,1,1,2,116119.9636,284.4862273,8023.303576,230849.9487,441.3838517
SARIMA,4,1,3,2,0,0,73347.07565,211.333277,8023.303576,42824.41225,164.0143193
SARIMA,4,1,3,2,0,1,85611.41825,238.1439908,8023.303576,69825.67908,221.3824407
SARIMA,4,1,3,2,0,2,88548.78967,243.299755,8023.303576,86933.37367,251.8409797
SARIMA,4,1,3,2,1,0,1239601.538,945.84503,8023.303576,16367031.25,3851.299966
SARIMA,4,1,3,2,1,1,1092487.98,885.8423002,8023.303576,14360820.82,3606.920385
SARIMA,4,1,3,2,1,2,125629.2825,296.6499573,8023.303576,280548.3938,492.0252358
SARIMA,4,1,4,0,0,0,86300.8729,241.5850511,8023.303576,57565.98224,200.7160935
SARIMA,4,1,4,0,0,1,79973.67319,228.4379096,8023.303576,45133.40799,174.1317058
SARIMA,4,1,4,0,0,2,78895.1657,229.026032,8023.303576,47493.13923,179.0779215
SARIMA,4,1,4,0,1,0,153466.7978,327.4053992,8023.303576,324031.7252,531.6805677
SARIMA,4,1,4,0,1,1,90106.09372,245.5701538,8023.303576,94014.12051,262.0477292
SARIMA,4,1,4,0,1,2,99316.8623,259.5974196,8023.303576,140899.1674,333.6282614
SARIMA,4,1,4,1,0,0,79119.82221,221.8531151,8023.303576,37029.13443,152.4982763
SARIMA,4,1,4,1,0,1,88560.71074,243.6458451,8023.303576,86463.03912,251.41834
SARIMA,4,1,4,1,0,2,83701.18754,234.9017315,8023.303576,58609.0746,199.3368956
SARIMA,4,1,4,1,1,0,163409.3404,340.0100796,8023.303576,373431.0259,572.9950662
SARIMA,4,1,4,1,1,1,123408.8079,293.8980034,8023.303576,261654.7268,473.8800991
SARIMA,4,1,4,1,1,2,88891.38881,243.4095484,8023.303576,92652.43981,260.8625759
SARIMA,4,1,4,2,0,0,74894.2556,210.6414108,8023.303576,42160.21107,161.4298246
SARIMA,4,1,4,2,0,1,85572.64898,238.182182,8023.303576,69735.98133,221.2752863
SARIMA,4,1,4,2,0,2,80899.19488,229.7527465,8023.303576,48230.4524,178.5257452
SARIMA,4,1,4,2,1,0,127262.9235,301.1954182,8023.303576,247834.7121,458.3626804
SARIMA,4,1,4,2,1,1,88246.09675,241.6726006,8023.303576,81985.97801,242.7462354
SARIMA,4,1,4,2,1,2,87977.64075,241.1134443,8023.303576,83806.41902,245.8127193
SARIMA,4,1,5,0,0,0,98121.46693,260.358408,8023.303576,73997.27305,232.0378327
SARIMA,4,1,5,0,0,1,96646.43733,259.2899449,8023.303576,73064.07833,229.9302839
SARIMA,4,1,5,0,0,2,98167.53665,262.4991704,8023.303576,76661.80015,236.2225098
SARIMA,4,1,5,0,1,0,168903.1222,344.7735706,8023.303576,344122.3634,542.4502092
SARIMA,4,1,5,0,1,1,87745.24977,241.2440544,8023.303576,83743.6527,245.8361888
SARIMA,4,1,5,0,1,2,85297.05159,236.577361,8023.303576,63431.03367,208.6122687
SARIMA,4,1,5,1,0,0,97442.60691,260.0521164,8023.303576,73765.42116,231.1882533
SARIMA,4,1,5,1,0,1,87926.06044,242.4066417,8023.303576,83245.03672,245.7150398
SARIMA,4,1,5,1,0,2,83632.4163,234.6740067,8023.303576,57835.67612,197.7044125
SARIMA,4,1,5,1,1,0,163164.2547,339.2900889,8023.303576,364503.1676,564.9861261
SARIMA,4,1,5,1,1,1,83353.19466,233.0578259,8023.303576,64086.66771,209.8264102
SARIMA,4,1,5,1,1,2,84293.93827,234.7105707,8023.303576,66742.5493,214.8437057
SARIMA,4,1,5,2,0,0,74505.88025,210.5036053,8023.303576,42168.02687,161.5198126
SARIMA,4,1,5,2,0,1,85584.67425,238.175655,8023.303576,69630.33496,221.0315651
SARIMA,4,1,5,2,0,2,88000.26337,240.587365,8023.303576,71782.74138,223.6098964
SARIMA,4,1,5,2,1,0,124650.9796,297.360951,8023.303576,232875.7424,443.0826202
SARIMA,4,1,5,2,1,1,114243.666,280.6925119,8023.303576,220494.8564,430.6633925
SARIMA,4,1,5,2,1,2,84436.47647,235.1003919,8023.303576,65250.71579,211.9308932
SARIMA,4,1,6,0,0,0,91472.68417,249.5948152,8023.303576,64717.74696,214.7285416
SARIMA,4,1,6,0,0,1,86879.29179,243.4514351,8023.303576,58990.07004,203.4198718
SARIMA,4,1,6,0,0,2,85649.02949,242.7446588,8023.303576,58873.75755,202.6770552
SARIMA,4,1,6,0,1,0,164644.7865,340.5603199,8023.303576,329397.2456,529.7917578
SARIMA,4,1,6,0,1,1,85403.59544,236.812183,8023.303576,69826.50844,220.6613442
SARIMA,4,1,6,0,1,2,88131.26293,241.2638222,8023.303576,81805.72137,242.4419972
SARIMA,4,1,6,1,0,0,89538.55672,247.1012518,8023.303576,62310.43797,210.0742878
SARIMA,4,1,6,1,0,1,87517.63337,246.3596014,8023.303576,62092.77637,208.8146484
SARIMA,4,1,6,1,0,2,90574.82785,250.6253615,8023.303576,66031.50177,216.8029666
SARIMA,4,1,6,1,1,0,93846.67366,255.9122827,8023.303576,100802.8691,266.6746963
SARIMA,4,1,6,1,1,1,83172.22692,233.416039,8023.303576,59235.91134,200.3031643
SARIMA,4,1,6,1,1,2,87026.94768,239.7737228,8023.303576,79966.75636,239.1420956
SARIMA,4,1,6,2,0,0,89703.52674,248.2589943,8023.303576,63622.98144,212.4787369
SARIMA,4,1,6,2,0,1,91910.52094,252.0688343,8023.303576,67042.00059,219.0032662
SARIMA,4,1,6,2,0,2,110105.6969,275.8977982,8023.303576,184474.8677,391.2816545
SARIMA,4,1,6,2,1,0,135511.3098,310.0902117,8023.303576,280447.1146,490.2277182
SARIMA,4,1,6,2,1,1,91688.42643,247.7249885,8023.303576,104724.6989,280.031512
SARIMA,4,1,6,2,1,2,87954.52527,241.5726253,8023.303576,84663.94465,247.4761916
SARIMA,5,0,0,0,0,0,100375.1941,245.7029688,8023.303576,606348.749,727.6457688
SARIMA,5,0,0,0,0,1,156768.6106,338.1648085,8023.303576,864040.2699,886.2637763
SARIMA,5,0,0,0,0,2,182596.7439,370.4920454,8023.303576,1011877.972,967.3301277
SARIMA,5,0,0,0,1,0,152437.9462,320.58541,8023.303576,119278.8382,279.5237065
SARIMA,5,0,0,0,1,1,82265.507,222.8107621,8023.303576,30860.26081,138.0113371
SARIMA,5,0,0,0,1,2,82424.83334,223.0688646,8023.303576,30858.12298,137.9942971
SARIMA,5,0,0,1,0,0,212353.2255,406.8112858,8023.303576,1055005.75,990.7742718
SARIMA,5,0,0,1,0,1,80625.68314,223.8820915,8023.303576,32503.61797,141.7133229
SARIMA,5,0,0,1,0,2,81093.53822,224.7378394,8023.303576,32693.58065,142.2160953
SARIMA,5,0,0,1,1,0,117642.9977,286.8876377,8023.303576,93862.51632,256.732965
SARIMA,5,0,0,1,1,1,82499.17284,222.8764153,8023.303576,30880.56476,138.1198507
SARIMA,5,0,0,1,1,2,82176.58812,222.594815,8023.303576,30863.48904,138.031606
SARIMA,5,0,0,2,0,0,293189.8414,479.4271992,8023.303576,1320620.249,1122.536521
SARIMA,5,0,0,2,0,1,81134.40597,224.0223026,8023.303576,31788.49727,139.6695466
SARIMA,5,0,0,2,0,2,81025.57629,224.8224146,8023.303576,33085.15501,143.2396745
SARIMA,5,0,0,2,1,0,98988.61354,262.670032,8023.303576,69035.2492,216.5919273
SARIMA,5,0,0,2,1,1,81939.68019,222.5042282,8023.303576,30825.58679,137.8109326
SARIMA,5,0,0,2,1,2,82119.62523,222.2355616,8023.303576,30860.09944,138.0154171
SARIMA,5,0,1,0,0,0,91725.01694,255.0319208,8023.303576,95805.95905,261.9242307
SARIMA,5,0,1,0,0,1,79872.65519,227.0372895,8023.303576,53448.87132,187.7167607
SARIMA,5,0,1,0,0,2,78203.03659,216.7577459,8023.303576,42808.13797,164.41336
SARIMA,5,0,1,0,1,0,154905.664,322.3056183,8023.303576,122284.855,281.6295106
SARIMA,5,0,1,0,1,1,82133.15188,222.7922128,8023.303576,30844.04897,137.8740779
SARIMA,5,0,1,0,1,2,82106.19158,223.3755232,8023.303576,30850.9512,137.5217581
SARIMA,5,0,1,1,0,0,79491.77276,219.2859732,8023.303576,42393.90814,163.0176732
SARIMA,5,0,1,1,0,1,80958.86993,224.8482149,8023.303576,33308.00155,143.7986223
SARIMA,5,0,1,1,0,2,81058.1902,225.0135233,8023.303576,32982.68052,142.9567373
SARIMA,5,0,1,1,1,0,83887.21074,226.9544111,8023.303576,36532.78888,152.509247
SARIMA,5,0,1,1,1,1,81049.4159,222.2765362,8023.303576,30888.16028,137.4464633
SARIMA,5,0,1,1,1,2,79044.00396,219.708628,8023.303576,31162.00686,137.9899549
SARIMA,5,0,1,2,0,0,74612.77508,211.3938786,8023.303576,42321.02399,162.5984586
SARIMA,5,0,1,2,0,1,81132.64953,223.9794245,8023.303576,31753.60963,139.5781931
SARIMA,5,0,1,2,0,2,80843.23882,224.5286502,8023.303576,32975.6788,142.9650689
SARIMA,5,0,1,2,1,0,80906.94974,222.103811,8023.303576,33491.08497,145.8838657
SARIMA,5,0,1,2,1,1,81916.15239,222.7366835,8023.303576,31169.40858,137.4306242
SARIMA,5,0,1,2,1,2,79794.71655,221.1091879,8023.303576,31361.36367,138.4883543
SARIMA,5,0,2,0,0,0,81760.98196,232.0173974,8023.303576,69013.18402,217.1234669
SARIMA,5,0,2,0,0,1,81962.62636,219.7696874,8023.303576,46436.36127,170.2554877
SARIMA,5,0,2,0,0,2,78366.82804,217.6395509,8023.303576,42848.5936,164.5475396
SARIMA,5,0,2,0,1,0,107995.6588,256.6131936,8023.303576,48423.67201,176.0458014
SARIMA,5,0,2,0,1,1,81437.67707,222.8297159,8023.303576,30984.99856,137.5992405
SARIMA,5,0,2,0,1,2,81617.47731,223.267651,8023.303576,30963.8295,137.6060328
SARIMA,5,0,2,1,0,0,79346.75823,218.8217152,8023.303576,43778.7509,166.3674921
SARIMA,5,0,2,1,0,1,79423.67506,221.8493679,8023.303576,32206.14794,140.9028365
SARIMA,5,0,2,1,0,2,80279.07518,222.389274,8023.303576,31399.00852,138.7025767
SARIMA,5,0,2,1,1,0,83620.48239,226.3947447,8023.303576,37104.60048,153.4994103
SARIMA,5,0,2,1,1,1,80082.93832,220.1103773,8023.303576,30817.0068,137.8018545
SARIMA,5,0,2,1,1,2,80372.92963,221.5670581,8023.303576,31035.64634,137.7149455
SARIMA,5,0,2,2,0,0,75871.9764,212.2691002,8023.303576,42051.30352,161.7354092
SARIMA,5,0,2,2,0,1,80386.78168,222.157613,8023.303576,31167.32071,138.125119
SARIMA,5,0,2,2,0,2,78865.64528,219.2533356,8023.303576,30940.84689,137.6687394
SARIMA,5,0,2,2,1,0,80104.1154,221.460191,8023.303576,34386.63971,145.6674452
SARIMA,5,0,2,2,1,1,79736.00337,220.5884692,8023.303576,31160.14937,137.9994885
SARIMA,5,0,2,2,1,2,79951.18002,220.6904956,8023.303576,30966.72679,137.6442563
SARIMA,5,0,3,0,0,0,80594.079,228.7946518,8023.303576,59606.27886,200.0327197
SARIMA,5,0,3,0,0,1,80844.57331,221.4769457,8023.303576,42777.97105,164.3817656
SARIMA,5,0,3,0,0,2,79237.72214,217.8365556,8023.303576,42303.75477,162.6185149
SARIMA,5,0,3,0,1,0,98367.82019,246.0514094,8023.303576,42793.51683,167.0525544
SARIMA,5,0,3,0,1,1,75553.91795,213.60592,8023.303576,31014.75371,137.7509861
SARIMA,5,0,3,0,1,2,81187.36235,224.274039,8023.303576,31849.2455,139.5888812
SARIMA,5,0,3,1,0,0,138231.6709,305.5351319,8023.303576,494089.3937,628.7608052
SARIMA,5,0,3,1,0,1,79496.34324,221.2704691,8023.303576,31417.02895,138.7917743
SARIMA,5,0,3,1,0,2,81115.15617,223.5197008,8023.303576,31288.26089,138.4521332
SARIMA,5,0,3,1,1,0,84176.12941,228.2210991,8023.303576,36269.54483,152.033028
SARIMA,5,0,3,1,1,1,85428.45708,228.8246202,8023.303576,31104.34664,137.8796133
SARIMA,5,0,3,1,1,2,76464.03375,215.7173324,8023.303576,31041.8278,137.8190227
SARIMA,5,0,3,2,0,0,84031.05389,227.6721769,8023.303576,36592.2481,153.0455041
SARIMA,5,0,3,2,0,1,80439.28243,222.6634669,8023.303576,31376.28472,138.6348992
SARIMA,5,0,3,2,0,2,80199.3811,222.3255967,8023.303576,31333.10027,138.5721169
SARIMA,5,0,3,2,1,0,88840.40863,240.6019606,8023.303576,38201.98168,154.3240491
SARIMA,5,0,3,2,1,1,78816.93331,219.0451204,8023.303576,30943.926,137.6971515
SARIMA,5,0,3,2,1,2,79052.72684,219.1502788,8023.303576,30743.35864,137.7267602
SARIMA,5,0,4,0,0,0,56829.62647,179.6032887,8023.303576,231241.5526,419.334757
SARIMA,5,0,4,0,0,1,79831.80027,227.5732727,8023.303576,53237.57183,187.194269
SARIMA,5,0,4,0,0,2,78612.80434,217.6196225,8023.303576,42553.3366,163.5945146
SARIMA,5,0,4,0,1,0,124266.1072,293.7285814,8023.303576,93636.8904,252.3248149
SARIMA,5,0,4,0,1,1,77196.94224,216.6305723,8023.303576,31140.80495,137.942097
SARIMA,5,0,4,0,1,2,79722.45488,220.2554557,8023.303576,31054.88254,137.753098
SARIMA,5,0,4,1,0,0,98312.31506,247.7015514,8023.303576,43981.63353,167.99464
SARIMA,5,0,4,1,0,1,78851.34963,220.7179541,8023.303576,32103.11075,140.5864941
SARIMA,5,0,4,1,0,2,80435.15429,222.8826377,8023.303576,31619.54569,139.2566109
SARIMA,5,0,4,1,1,0,116914.5419,287.4800165,8023.303576,91712.3869,253.9204301
SARIMA,5,0,4,1,1,1,80154.18288,221.2213692,8023.303576,30916.03932,137.4615387
SARIMA,5,0,4,1,1,2,78244.8076,218.1708552,8023.303576,31051.6707,137.7675113
SARIMA,5,0,4,2,0,0,73856.31278,210.4935454,8023.303576,42417.85956,162.9909628
SARIMA,5,0,4,2,0,1,79746.58392,221.4596505,8023.303576,31376.92217,138.6383847
SARIMA,5,0,4,2,0,2,79025.21101,220.3027324,8023.303576,31359.83568,138.6154407
SARIMA,5,0,4,2,1,0,101677.6812,267.1824009,8023.303576,71336.76058,221.1284915
SARIMA,5,0,4,2,1,1,82249.88592,223.838537,8023.303576,31052.49331,137.7268304
SARIMA,5,0,4,2,1,2,80045.24716,221.1549136,8023.303576,31107.66238,137.8431282
SARIMA,5,0,5,0,0,0,101723.5471,265.9300965,8023.303576,90264.6634,260.1034039
SARIMA,5,0,5,0,0,1,101757.9434,266.9381188,8023.303576,94977.37475,267.4436989
SARIMA,5,0,5,0,0,2,79437.77049,234.1819198,8023.303576,39804.88445,154.3112201
SARIMA,5,0,5,0,1,0,125036.2067,295.1597845,8023.303576,95462.94716,254.8251122
SARIMA,5,0,5,0,1,1,80446.88479,221.0928183,8023.303576,31076.08341,137.8055876
SARIMA,5,0,5,0,1,2,80212.54348,221.5638928,8023.303576,31070.83024,137.7909018
SARIMA,5,0,5,1,0,0,85623.51763,245.2707703,8023.303576,76438.89239,230.3770336
SARIMA,5,0,5,1,0,1,79612.29412,221.9209646,8023.303576,32063.42336,140.4544324
SARIMA,5,0,5,1,0,2,80300.4538,222.0345663,8023.303576,31275.18112,138.3743357
SARIMA,5,0,5,1,1,0,117207.2855,287.8702646,8023.303576,92176.91965,254.672016
SARIMA,5,0,5,1,1,1,81109.71811,222.3801881,8023.303576,30942.984,137.6335482
SARIMA,5,0,5,1,1,2,79197.23268,219.9638581,8023.303576,31128.24198,137.9057605
SARIMA,5,0,5,2,0,0,76531.51732,223.0156235,8023.303576,51125.59812,182.4565807
SARIMA,5,0,5,2,0,1,79167.97648,220.7081879,8023.303576,31610.76326,139.203355
SARIMA,5,0,5,2,0,2,79431.20979,220.908289,8023.303576,31469.9751,138.8470668
SARIMA,5,0,5,2,1,0,101498.4779,266.3341547,8023.303576,71483.29244,220.8325404
SARIMA,5,0,5,2,1,1,80012.55335,221.233415,8023.303576,31094.10418,137.8230709
SARIMA,5,0,5,2,1,2,81050.64947,222.455411,8023.303576,31008.54656,137.6743176
SARIMA,5,0,6,0,0,0,105247.2202,270.1856471,8023.303576,133280.6353,323.8998862
SARIMA,5,0,6,0,0,1,88668.4463,245.1484934,8023.303576,62592.96513,210.6637019
SARIMA,5,0,6,0,0,2,80152.96105,232.3386086,8023.303576,54047.80526,192.8328486
SARIMA,5,0,6,0,1,0,96881.81538,257.716682,8023.303576,67185.29972,218.1210516
SARIMA,5,0,6,0,1,1,79711.92346,220.489058,8023.303576,31031.00383,137.7033711
SARIMA,5,0,6,0,1,2,79807.38557,220.8076046,8023.303576,31141.1442,137.8796301
SARIMA,5,0,6,1,0,0,78346.48793,224.9368217,8023.303576,50625.78833,181.6966695
SARIMA,5,0,6,1,0,1,79620.77809,222.3007848,8023.303576,32417.64848,141.4725012
SARIMA,5,0,6,1,0,2,80558.8036,222.2318214,8023.303576,31078.11272,137.9498837
SARIMA,5,0,6,1,1,0,116832.8492,287.5833893,8023.303576,91964.20543,254.5622891
SARIMA,5,0,6,1,1,1,77977.32026,217.7361765,8023.303576,31059.70006,137.7617336
SARIMA,5,0,6,1,1,2,78529.49519,218.4570959,8023.303576,31046.59754,137.7354726
SARIMA,5,0,6,2,0,0,75731.66466,213.4222808,8023.303576,42482.86607,163.3104556
SARIMA,5,0,6,2,0,1,78872.4899,220.5571158,8023.303576,31780.88433,139.6777953
SARIMA,5,0,6,2,0,2,79709.41827,221.2579137,8023.303576,31296.89872,138.4485037
SARIMA,5,0,6,2,1,0,102072.987,267.7480249,8023.303576,71596.56735,221.2577605
SARIMA,5,0,6,2,1,1,81424.52407,222.4847114,8023.303576,31048.24828,137.7390019
SARIMA,5,0,6,2,1,2,78900.01538,219.1710692,8023.303576,31074.80514,137.7838912
SARIMA,5,1,0,0,0,0,89738.44443,253.551897,8023.303576,70645.53295,219.8074063
SARIMA,5,1,0,0,0,1,86344.00655,246.9902966,8023.303576,64772.46171,208.7162221
SARIMA,5,1,0,0,0,2,92841.58139,257.7100845,8023.303576,76117.84247,229.5268812
SARIMA,5,1,0,0,1,0,702063.0315,734.4827049,8023.303576,18876207.76,4073.807087
SARIMA,5,1,0,0,1,1,124879.8323,296.0958525,8023.303576,251187.4753,464.30267
SARIMA,5,1,0,0,1,2,121281.3501,291.6951792,8023.303576,219948.044,432.0263104
SARIMA,5,1,0,1,0,0,85726.12525,245.5996362,8023.303576,63850.90333,206.950878
SARIMA,5,1,0,1,0,1,121273.8821,291.6342565,8023.303576,209215.2285,420.0135411
SARIMA,5,1,0,1,0,2,119017.5509,288.7077288,8023.303576,211822.185,423.2227507
SARIMA,5,1,0,1,1,0,1118473.232,902.8877698,8023.303576,13601782.12,3515.318092
SARIMA,5,1,0,1,1,1,118455.5917,288.0990157,8023.303576,198380.7203,408.2108086
SARIMA,5,1,0,1,1,2,124230.8956,295.3763506,8023.303576,239433.0528,452.5906195
SARIMA,5,1,0,2,0,0,104102.4741,274.4214704,8023.303576,92967.3679,257.7850541
SARIMA,5,1,0,2,0,1,122016.3277,292.7738313,8023.303576,237348.5129,450.6092271
SARIMA,5,1,0,2,0,2,122783.5112,294.1479305,8023.303576,232431.781,446.0269755
SARIMA,5,1,0,2,1,0,1493484.672,1041.041408,8023.303576,20352312.61,4293.448336
SARIMA,5,1,0,2,1,1,120718.5548,291.0289805,8023.303576,217225.5805,429.0772765
SARIMA,5,1,0,2,1,2,120451.2649,290.5943637,8023.303576,212753.7624,424.2488293
SARIMA,5,1,1,0,0,0,98953.93473,268.3693931,8023.303576,85183.84814,244.8608164
SARIMA,5,1,1,0,0,1,82444.18732,221.2318028,8023.303576,42225.32544,161.1330789
SARIMA,5,1,1,0,0,2,79843.91203,217.5897645,8023.303576,42178.00814,161.2142875
SARIMA,5,1,1,0,1,0,188798.9025,359.7903629,8023.303576,339382.8037,529.6295469
SARIMA,5,1,1,0,1,1,83559.16823,235.274544,8023.303576,58278.32204,198.6778234
SARIMA,5,1,1,0,1,2,82200.52408,232.3555754,8023.303576,49811.10188,181.7635267
SARIMA,5,1,1,1,0,0,80488.37707,219.230717,8023.303576,42172.90062,161.231215
SARIMA,5,1,1,1,0,1,102296.1863,265.0370669,8023.303576,141574.0247,336.2692117
SARIMA,5,1,1,1,0,2,86156.02403,238.8522624,8023.303576,71274.85993,223.6802678
SARIMA,5,1,1,1,1,0,154822.2588,330.3742035,8023.303576,321260.7764,527.5009133
SARIMA,5,1,1,1,1,1,82680.95481,233.5539911,8023.303576,52869.03244,187.9531352
SARIMA,5,1,1,1,1,2,83812.81323,235.6199362,8023.303576,60424.65529,202.7740951
SARIMA,5,1,1,2,0,0,74874.64086,210.6656427,8023.303576,42159.71102,161.4200995
SARIMA,5,1,1,2,0,1,83519.4416,234.3090676,8023.303576,54881.99251,191.990005
SARIMA,5,1,1,2,0,2,85472.62256,237.9365098,8023.303576,69736.74698,221.0336598
SARIMA,5,1,1,2,1,0,120749.0615,292.5468568,8023.303576,194507.2539,400.5437194
SARIMA,5,1,1,2,1,1,81292.92529,230.3112385,8023.303576,45013.92196,171.758709
SARIMA,5,1,1,2,1,2,81776.40944,231.3470447,8023.303576,48603.94343,179.3245943
SARIMA,5,1,2,0,0,0,85420.87682,244.0828959,8023.303576,64672.0235,208.5252853
SARIMA,5,1,2,0,0,1,78075.26958,221.221814,8023.303576,45373.77694,169.8252234
SARIMA,5,1,2,0,0,2,79896.7397,216.7132092,8023.303576,42574.13998,161.8528727
SARIMA,5,1,2,0,1,0,2002120.28,1255.477441,8023.303576,48530784.04,6558.736101
SARIMA,5,1,2,0,1,1,84145.15497,233.9993467,8023.303576,63963.75582,210.0948464
SARIMA,5,1,2,0,1,2,85985.28174,237.6533498,8023.303576,72245.69583,225.4257734
SARIMA,5,1,2,1,0,0,80446.8278,217.9978418,8023.303576,43192.16972,163.0587548
SARIMA,5,1,2,1,0,1,85257.47597,237.7135489,8023.303576,67963.10096,217.6282758
SARIMA,5,1,2,1,0,2,81714.80911,229.8967021,8023.303576,49984.15086,182.034416
SARIMA,5,1,2,1,1,0,1099263.806,895.5933942,8023.303576,13283036.5,3473.963152
SARIMA,5,1,2,1,1,1,90955.23828,246.3636864,8023.303576,102288.5147,276.1747231
SARIMA,5,1,2,1,1,2,89305.22877,242.7926262,8023.303576,94563.18092,263.787394
SARIMA,5,1,2,2,0,0,75118.34794,210.9689917,8023.303576,42317.23352,161.7646546
SARIMA,5,1,2,2,0,1,84860.11648,235.8763687,8023.303576,68489.72644,219.1059462
SARIMA,5,1,2,2,0,2,84031.63343,234.4742348,8023.303576,62646.66246,207.963358
SARIMA,5,1,2,2,1,0,132954.2103,306.302586,8023.303576,251941.3264,461.9013525
SARIMA,5,1,2,2,1,1,91147.25098,246.7921096,8023.303576,100668.4156,273.806256
SARIMA,5,1,2,2,1,2,144148.2472,320.8860691,8023.303576,354236.6301,559.2684483
SARIMA,5,1,3,0,0,0,91071.80454,246.6784667,8023.303576,62544.11943,210.270881
SARIMA,5,1,3,0,0,1,88377.7124,242.3119585,8023.303576,58782.74984,202.8444446
SARIMA,5,1,3,0,0,2,94468.59565,251.9943359,8023.303576,68287.75451,220.3458333
SARIMA,5,1,3,0,1,0,3734404.036,1714.205543,8023.303576,86194770.35,8753.812888
SARIMA,5,1,3,0,1,1,118460.5957,286.5587168,8023.303576,248476.0881,460.0309934
SARIMA,5,1,3,0,1,2,119844.2067,288.6046731,8023.303576,249464.6149,461.3708934
SARIMA,5,1,3,1,0,0,88818.66746,243.191734,8023.303576,59296.90416,204.0202675
SARIMA,5,1,3,1,0,1,88991.77301,245.3264496,8023.303576,60917.91175,207.3222766
SARIMA,5,1,3,1,0,2,84962.04883,236.9246818,8023.303576,65521.95535,212.8903937
SARIMA,5,1,3,1,1,0,894666.1411,805.7511394,8023.303576,10248650.33,3053.084512
SARIMA,5,1,3,1,1,1,120714.3448,290.1691724,8023.303576,260744.7868,472.5115623
SARIMA,5,1,3,1,1,2,122580.4274,292.2010722,8023.303576,266671.5778,478.4446194
SARIMA,5,1,3,2,0,0,74875.35789,210.8983965,8023.303576,42162.86816,161.467111
SARIMA,5,1,3,2,0,1,84617.49485,236.3621321,8023.303576,63213.29635,208.424219
SARIMA,5,1,3,2,0,2,86144.33422,239.016522,8023.303576,72977.04736,227.0034837
SARIMA,5,1,3,2,1,0,1156234.581,912.3626581,8023.303576,15140558.22,3704.140602
SARIMA,5,1,3,2,1,1,121276.199,290.6422545,8023.303576,256660.5836,468.6604265
